"UF";"Município";"Ano";"Transferência";"Valor Consolidado";"Código IBGE";"Código SIAFI"
"PA";"Novo Repartimento";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO II";"R$6.561.493,73";"1505064";"629"
"PA";"Novo Repartimento";"2020";"LC 176/2020 (ADO25)";"R$406.101,18";"1505064";"629"
"PA";"Novo Repartimento";"2020";"Royalties - CFEM";"R$405,18";"1505064";"629"
"PA";"Novo Repartimento";"2020";"Royalties - CFH";"R$36.081.231,94";"1505064";"629"
"PA";"Novo Repartimento";"2020";"Royalties - FEP";"R$458.950,66";"1505064";"629"
"PA";"Novo Repartimento";"2021";"LC 176/2020 (ADO25)";"R$484.809,24";"1505064";"629"
"PA";"Novo Repartimento";"2021";"Royalties - CFEM";"R$465,79";"1505064";"629"
"PA";"Novo Repartimento";"2021";"Royalties - CFH";"R$34.157.758,93";"1505064";"629"
"PA";"Novo Repartimento";"2021";"Royalties - FEP";"R$738.234,46";"1505064";"629"
"PA";"Novo Repartimento";"2022";"Cessão Onerosa - PBAM";"R$969.372,47";"1505064";"629"
"PA";"Novo Repartimento";"2022";"LC 176/2020 (ADO25)";"R$486.255,12";"1505064";"629"
"PA";"Novo Repartimento";"2022";"Royalties - CFEM";"R$553,87";"1505064";"629"
"PA";"Novo Repartimento";"2022";"Royalties - CFH";"R$44.505.876,55";"1505064";"629"
"PA";"Novo Repartimento";"2022";"Royalties - FEP";"R$1.147.563,21";"1505064";"629"
"PA";"Novo Repartimento";"2023";"AFM/AFE - AUX";"R$1.186.497,45";"1505064";"629"
"PA";"Novo Repartimento";"2023";"LC 176/2020 (ADO25)";"R$325.323,48";"1505064";"629"
"PA";"Novo Repartimento";"2023";"Royalties - CFH";"R$41.283.893,44";"1505064";"629"
"PA";"Novo Repartimento";"2023";"Royalties - FEP";"R$1.026.755,88";"1505064";"629"
"PA";"Novo Repartimento";"2024";"LC 176/2020 (ADO25)";"R$326.418,60";"1505064";"629"
"PA";"Novo Repartimento";"2024";"Royalties - CFEM";"R$127.803,91";"1505064";"629"
"PA";"Novo Repartimento";"2024";"Royalties - CFH";"R$39.623.043,22";"1505064";"629"
"PA";"Novo Repartimento";"2024";"Royalties - FEP";"R$1.109.403,86";"1505064";"629"
"PA";"Novo Repartimento";"2025";"LC 176/2020 (ADO25)";"R$355.645,68";"1505064";"629"
"PA";"Novo Repartimento";"2025";"Royalties - CFEM";"R$261.852,43";"1505064";"629"
"PA";"Novo Repartimento";"2025";"Royalties - CFH";"R$43.536.216,95";"1505064";"629"
"PA";"Novo Repartimento";"2025";"Royalties - FEP";"R$1.167.367,47";"1505064";"629"
"PA";"Novo Repartimento";"2026";"LC 176/2020 (ADO25)";"R$189.205,66";"1505064";"629"
"PA";"Novo Repartimento";"2026";"Royalties - CFEM";"R$104.015,34";"1505064";"629"
"PA";"Novo Repartimento";"2026";"Royalties - CFH";"R$35.150.371,09";"1505064";"629"
"PA";"Novo Repartimento";"2026";"Royalties - FEP";"R$838.625,87";"1505064";"629"
"PA";"Óbidos";"2016";"FEX";"R$361.073,44";"1505106";"501"
"PA";"Óbidos";"2016";"Royalties - ANP";"R$49.022,56";"1505106";"501"
"PA";"Óbidos";"2016";"Royalties - FEP";"R$177.928,90";"1505106";"501"
"PA";"Óbidos";"2017";"FEX";"R$134.566,85";"1505106";"501"
"PA";"Óbidos";"2017";"Royalties - ANP";"R$83.133,93";"1505106";"501"
"PA";"Óbidos";"2017";"Royalties - FEP";"R$233.284,91";"1505106";"501"
"PA";"Óbidos";"2018";"Royalties - ANP";"R$93.038,44";"1505106";"501"
"PA";"Óbidos";"2018";"Royalties - FEP";"R$356.489,84";"1505106";"501"
"PA";"Óbidos";"2019";"Cessão Onerosa - PBAM";"R$1.330.360,09";"1505106";"501"
"PA";"Óbidos";"2019";"Royalties - ANP";"R$63.839,93";"1505106";"501"
"PA";"Óbidos";"2019";"Royalties - FEP";"R$392.017,30";"1505106";"501"
"PA";"Óbidos";"2020";"AFM/AFE - AUX";"R$1.996.770,27";"1505106";"501"
"PA";"Óbidos";"2020";"FEX";"R$0,00";"1505106";"501"
"PA";"Óbidos";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO I";"R$754.316,04";"1505106";"501"
"PA";"Óbidos";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO II";"R$4.490.692,78";"1505106";"501"
"PA";"Óbidos";"2020";"LC 176/2020 (ADO25)";"R$269.216,87";"1505106";"501"
"PA";"Óbidos";"2020";"Royalties - ANP";"R$31.923,63";"1505106";"501"
"PA";"Óbidos";"2020";"Royalties - FEP";"R$388.342,88";"1505106";"501"
"PA";"Óbidos";"2021";"LC 176/2020 (ADO25)";"R$305.840,88";"1505106";"501"
"PA";"Óbidos";"2021";"Royalties - ANP";"R$68.379,66";"1505106";"501"
"PA";"Óbidos";"2021";"Royalties - FEP";"R$624.659,91";"1505106";"501"
"PA";"Óbidos";"2022";"Cessão Onerosa - PBAM";"R$753.669,48";"1505106";"501"
"PA";"Óbidos";"2022";"LC 176/2020 (ADO25)";"R$344.877,84";"1505106";"501"
"PA";"Óbidos";"2022";"Royalties - ANP";"R$135.198,86";"1505106";"501"
"PA";"Óbidos";"2022";"Royalties - CFEM";"R$2.700,05";"1505106";"501"
"PA";"Óbidos";"2022";"Royalties - FEP";"R$971.015,01";"1505106";"501"
"PA";"Óbidos";"2023";"AFM/AFE - AUX";"R$1.003.959,38";"1505106";"501"
"PA";"Óbidos";"2023";"LC 176/2020 (ADO25)";"R$273.662,88";"1505106";"501"
"PA";"Óbidos";"2023";"Royalties - ANP";"R$67.955,08";"1505106";"501"
"PA";"Óbidos";"2023";"Royalties - CFEM";"R$560,02";"1505106";"501"
"PA";"Óbidos";"2023";"Royalties - FEP";"R$876.773,78";"1505106";"501"
"PA";"Óbidos";"2024";"LC 176/2020 (ADO25)";"R$280.662,84";"1505106";"501"
"PA";"Óbidos";"2024";"Royalties - ANP";"R$31.346,25";"1505106";"501"
"PA";"Óbidos";"2024";"Royalties - CFEM";"R$1.635.512,76";"1505106";"501"
"PA";"Óbidos";"2024";"Royalties - FEP";"R$938.726,32";"1505106";"501"
"PA";"Óbidos";"2025";"LC 176/2020 (ADO25)";"R$272.626,80";"1505106";"501"
"PA";"Óbidos";"2025";"Royalties - ANP";"R$26.750,78";"1505106";"501"
"PA";"Óbidos";"2025";"Royalties - CFEM";"R$3.191.842,36";"1505106";"501"
"PA";"Óbidos";"2025";"Royalties - FEP";"R$987.772,49";"1505106";"501"
"PA";"Óbidos";"2026";"LC 176/2020 (ADO25)";"R$150.214,33";"1505106";"501"
"PA";"Óbidos";"2026";"Royalties - ANP";"R$10.637,41";"1505106";"501"
"PA";"Óbidos";"2026";"Royalties - CFEM";"R$799.036,23";"1505106";"501"
"PA";"Óbidos";"2026";"Royalties - FEP";"R$709.606,50";"1505106";"501"
"PA";"Oeiras do Pará";"2016";"FEX";"R$140.881,98";"1505205";"503"
"PA";"Oeiras do Pará";"2016";"Royalties - FEP";"R$142.343,10";"1505205";"503"
"PA";"Oeiras do Pará";"2017";"FEX";"R$49.577,26";"1505205";"503"
"PA";"Oeiras do Pará";"2017";"Royalties - FEP";"R$186.627,92";"1505205";"503"
"PA";"Oeiras do Pará";"2018";"Royalties - FEP";"R$285.191,88";"1505205";"503"
"PA";"Oeiras do Pará";"2019";"Cessão Onerosa - PBAM";"R$967.534,61";"1505205";"503"
"PA";"Oeiras do Pará";"2019";"Royalties - FEP";"R$285.103,49";"1505205";"503"
"PA";"Oeiras do Pará";"2020";"AFM/AFE - AUX";"R$1.452.196,50";"1505205";"503"
"PA";"Oeiras do Pará";"2020";"FEX";"R$0,00";"1505205";"503"
"PA";"Oeiras do Pará";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO I";"R$471.218,25";"1505205";"503"
"PA";"Oeiras do Pará";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO II";"R$2.805.308,30";"1505205";"503"
"PA";"Oeiras do Pará";"2020";"LC 176/2020 (ADO25)";"R$116.826,30";"1505205";"503"
"PA";"Oeiras do Pará";"2020";"Royalties - CFEM";"R$8.908,85";"1505205";"503"
"PA";"Oeiras do Pará";"2020";"Royalties - FEP";"R$282.431,19";"1505205";"503"
"PA";"Oeiras do Pará";"2021";"LC 176/2020 (ADO25)";"R$138.359,52";"1505205";"503"
"PA";"Oeiras do Pará";"2021";"Royalties - CFEM";"R$2.013,19";"1505205";"503"
"PA";"Oeiras do Pará";"2021";"Royalties - FEP";"R$454.298,14";"1505205";"503"
"PA";"Oeiras do Pará";"2022";"Cessão Onerosa - PBAM";"R$457.790,37";"1505205";"503"
"PA";"Oeiras do Pará";"2022";"LC 176/2020 (ADO25)";"R$160.487,40";"1505205";"503"
"PA";"Oeiras do Pará";"2022";"Royalties - CFEM";"R$4.148,05";"1505205";"503"
"PA";"Oeiras do Pará";"2022";"Royalties - FEP";"R$706.192,73";"1505205";"503"
"PA";"Oeiras do Pará";"2023";"AFM/AFE - AUX";"R$730.152,28";"1505205";"503"
"PA";"Oeiras do Pará";"2023";"LC 176/2020 (ADO25)";"R$130.447,20";"1505205";"503"
"PA";"Oeiras do Pará";"2023";"Royalties - ANP";"R$10,42";"1505205";"503"
"PA";"Oeiras do Pará";"2023";"Royalties - CFEM";"R$5.708,07";"1505205";"503"
"PA";"Oeiras do Pará";"2023";"Royalties - FEP";"R$637.653,65";"1505205";"503"
"PA";"Oeiras do Pará";"2024";"LC 176/2020 (ADO25)";"R$148.028,40";"1505205";"503"
"PA";"Oeiras do Pará";"2024";"Royalties - FEP";"R$682.710,05";"1505205";"503"
"PA";"Oeiras do Pará";"2025";"LC 176/2020 (ADO25)";"R$153.422,88";"1505205";"503"
"PA";"Oeiras do Pará";"2025";"Royalties - CFEM";"R$2.228,57";"1505205";"503"
"PA";"Oeiras do Pará";"2025";"Royalties - FEP";"R$718.379,98";"1505205";"503"
"PA";"Oeiras do Pará";"2026";"LC 176/2020 (ADO25)";"R$88.075,40";"1505205";"503"
"PA";"Oeiras do Pará";"2026";"Royalties - CFEM";"R$1.038,77";"1505205";"503"
"PA";"Oeiras do Pará";"2026";"Royalties - FEP";"R$516.077,45";"1505205";"503"
"PA";"Oriximiná";"2016";"FEX";"R$1.560.124,56";"1505304";"505"
"PA";"Oriximiná";"2016";"Royalties - CFEM";"R$18.748.841,58";"1505304";"505"
"PA";"Oriximiná";"2016";"Royalties - FEP";"R$213.514,66";"1505304";"505"
"PA";"Oriximiná";"2017";"FEX";"R$655.128,08";"1505304";"505"
"PA";"Oriximiná";"2017";"Royalties - CFEM";"R$13.963.332,68";"1505304";"505"
"PA";"Oriximiná";"2017";"Royalties - FEP";"R$279.941,89";"1505304";"505"
"PA";"Oriximiná";"2018";"Royalties - CFEM";"R$15.765.726,03";"1505304";"505"
"PA";"Oriximiná";"2018";"Royalties - FEP";"R$427.787,81";"1505304";"505"
"PA";"Oriximiná";"2019";"Cessão Onerosa - PBAM";"R$1.572.243,74";"1505304";"505"
"PA";"Oriximiná";"2019";"Royalties - CFEM";"R$21.804.070,30";"1505304";"505"
"PA";"Oriximiná";"2019";"Royalties - FEP";"R$463.293,16";"1505304";"505"
"PA";"Oriximiná";"2020";"AFM/AFE - AUX";"R$2.359.819,40";"1505304";"505"
"PA";"Oriximiná";"2020";"FEX";"R$0,00";"1505304";"505"
"PA";"Oriximiná";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO I";"R$1.060.004,74";"1505304";"505"
"PA";"Oriximiná";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO II";"R$6.310.529,83";"1505304";"505"
"PA";"Oriximiná";"2020";"LC 176/2020 (ADO25)";"R$1.110.619,90";"1505304";"505"
"PA";"Oriximiná";"2020";"Royalties - CFEM";"R$25.692.472,01";"1505304";"505"
"PA";"Oriximiná";"2020";"Royalties - FEP";"R$458.950,66";"1505304";"505"
"PA";"Oriximiná";"2021";"LC 176/2020 (ADO25)";"R$1.322.305,20";"1505304";"505"
"PA";"Oriximiná";"2021";"Royalties - CFEM";"R$24.907.988,14";"1505304";"505"
"PA";"Oriximiná";"2021";"Royalties - FEP";"R$738.234,46";"1505304";"505"
"PA";"Oriximiná";"2022";"Cessão Onerosa - PBAM";"R$2.062.975,18";"1505304";"505"
"PA";"Oriximiná";"2022";"LC 176/2020 (ADO25)";"R$1.579.857,84";"1505304";"505"
"PA";"Oriximiná";"2022";"Royalties - CFEM";"R$14.186.357,81";"1505304";"505"
"PA";"Oriximiná";"2022";"Royalties - FEP";"R$1.147.563,21";"1505304";"505"
"PA";"Oriximiná";"2023";"AFM/AFE - AUX";"R$1.186.497,45";"1505304";"505"
"PA";"Oriximiná";"2023";"LC 176/2020 (ADO25)";"R$1.122.598,80";"1505304";"505"
"PA";"Oriximiná";"2023";"Royalties - CFEM";"R$10.977.358,18";"1505304";"505"
"PA";"Oriximiná";"2023";"Royalties - FEP";"R$1.036.187,18";"1505304";"505"
"PA";"Oriximiná";"2024";"LC 176/2020 (ADO25)";"R$865.600,92";"1505304";"505"
"PA";"Oriximiná";"2024";"Royalties - CFEM";"R$10.911.519,85";"1505304";"505"
"PA";"Oriximiná";"2024";"Royalties - FEP";"R$1.109.403,86";"1505304";"505"
"PA";"Oriximiná";"2025";"LC 176/2020 (ADO25)";"R$774.726,00";"1505304";"505"
"PA";"Oriximiná";"2025";"Royalties - CFEM";"R$11.666.503,00";"1505304";"505"
"PA";"Oriximiná";"2025";"Royalties - FEP";"R$1.167.367,47";"1505304";"505"
"PA";"Oriximiná";"2026";"LC 176/2020 (ADO25)";"R$413.953,82";"1505304";"505"
"PA";"Oriximiná";"2026";"Royalties - CFEM";"R$7.703.460,17";"1505304";"505"
"PA";"Oriximiná";"2026";"Royalties - FEP";"R$838.625,87";"1505304";"505"
"PA";"Ourém";"2016";"FEX";"R$117.925,25";"1505403";"507"
"PA";"Ourém";"2016";"Royalties - CFEM";"R$54.454,79";"1505403";"507"
"PA";"Ourém";"2016";"Royalties - FEP";"R$106.757,34";"1505403";"507"
"PA";"Ourém";"2017";"FEX";"R$49.577,26";"1505403";"507"
"PA";"Ourém";"2017";"Royalties - CFEM";"R$54.960,78";"1505403";"507"
"PA";"Ourém";"2017";"Royalties - FEP";"R$139.970,94";"1505403";"507"
"PA";"Ourém";"2018";"Royalties - CFEM";"R$52.585,90";"1505403";"507"
"PA";"Ourém";"2018";"Royalties - FEP";"R$213.893,92";"1505403";"507"
"PA";"Ourém";"2019";"Cessão Onerosa - PBAM";"R$725.650,96";"1505403";"507"
"PA";"Ourém";"2019";"Royalties - CFEM";"R$37.252,47";"1505403";"507"
"PA";"Ourém";"2019";"Royalties - FEP";"R$213.827,63";"1505403";"507"
"PA";"Ourém";"2020";"AFM/AFE - AUX";"R$1.089.147,40";"1505403";"507"
"PA";"Ourém";"2020";"FEX";"R$0,00";"1505403";"507"
"PA";"Ourém";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO I";"R$258.357,17";"1505403";"507"
"PA";"Ourém";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO II";"R$1.538.082,99";"1505403";"507"
"PA";"Ourém";"2020";"LC 176/2020 (ADO25)";"R$104.274,03";"1505403";"507"
"PA";"Ourém";"2020";"Royalties - CFEM";"R$12.669,57";"1505403";"507"
"PA";"Ourém";"2020";"Royalties - FEP";"R$211.823,36";"1505403";"507"
"PA";"Ourém";"2021";"LC 176/2020 (ADO25)";"R$117.915,96";"1505403";"507"
"PA";"Ourém";"2021";"Royalties - CFEM";"R$8.544,58";"1505403";"507"
"PA";"Ourém";"2021";"Royalties - FEP";"R$340.723,57";"1505403";"507"
"PA";"Ourém";"2022";"Cessão Onerosa - PBAM";"R$350.989,25";"1505403";"507"
"PA";"Ourém";"2022";"LC 176/2020 (ADO25)";"R$128.012,04";"1505403";"507"
"PA";"Ourém";"2022";"Royalties - CFEM";"R$23.383,36";"1505403";"507"
"PA";"Ourém";"2022";"Royalties - FEP";"R$529.644,55";"1505403";"507"
"PA";"Ourém";"2023";"AFM/AFE - AUX";"R$547.614,21";"1505403";"507"
"PA";"Ourém";"2023";"LC 176/2020 (ADO25)";"R$97.378,56";"1505403";"507"
"PA";"Ourém";"2023";"Royalties - CFEM";"R$29.956,47";"1505403";"507"
"PA";"Ourém";"2023";"Royalties - FEP";"R$478.240,25";"1505403";"507"
"PA";"Ourém";"2024";"LC 176/2020 (ADO25)";"R$116.413,32";"1505403";"507"
"PA";"Ourém";"2024";"Royalties - CFEM";"R$31.734,95";"1505403";"507"
"PA";"Ourém";"2024";"Royalties - FEP";"R$512.032,54";"1505403";"507"
"PA";"Ourém";"2025";"LC 176/2020 (ADO25)";"R$115.365,72";"1505403";"507"
"PA";"Ourém";"2025";"Royalties - CFEM";"R$27.585,69";"1505403";"507"
"PA";"Ourém";"2025";"Royalties - FEP";"R$538.785,00";"1505403";"507"
"PA";"Ourém";"2026";"LC 176/2020 (ADO25)";"R$80.464,30";"1505403";"507"
"PA";"Ourém";"2026";"Royalties - CFEM";"R$12.103,20";"1505403";"507"
"PA";"Ourém";"2026";"Royalties - FEP";"R$387.058,10";"1505403";"507"
"PA";"Ourilândia do Norte";"2016";"FEX";"R$605.235,96";"1505437";"591"
"PA";"Ourilândia do Norte";"2016";"Royalties - FEP";"R$142.343,10";"1505437";"591"
"PA";"Ourilândia do Norte";"2017";"FEX";"R$329.334,66";"1505437";"591"
"PA";"Ourilândia do Norte";"2017";"Royalties - FEP";"R$186.627,92";"1505437";"591"
"PA";"Ourilândia do Norte";"2018";"Royalties - CFEM";"R$65.080,52";"1505437";"591"
"PA";"Ourilândia do Norte";"2018";"Royalties - FEP";"R$285.191,88";"1505437";"591"
"PA";"Ourilândia do Norte";"2019";"Cessão Onerosa - PBAM";"R$967.534,61";"1505437";"591"
"PA";"Ourilândia do Norte";"2019";"Royalties - FEP";"R$285.103,49";"1505437";"591"
"PA";"Ourilândia do Norte";"2020";"AFM/AFE - AUX";"R$1.452.196,50";"1505437";"591"
"PA";"Ourilândia do Norte";"2020";"FEX";"R$0,00";"1505437";"591"
"PA";"Ourilândia do Norte";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO I";"R$476.437,25";"1505437";"591"
"PA";"Ourilândia do Norte";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO II";"R$2.836.371,70";"1505437";"591"
"PA";"Ourilândia do Norte";"2020";"Royalties - CFEM";"R$1.752.599,01";"1505437";"591"
"PA";"Ourilândia do Norte";"2020";"Royalties - FEP";"R$282.431,19";"1505437";"591"
"PA";"Ourilândia do Norte";"2021";"LC 176/2020 (ADO25)";"R$996.715,20";"1505437";"591"
"PA";"Ourilândia do Norte";"2021";"Royalties - CFEM";"R$690.590,77";"1505437";"591"
"PA";"Ourilândia do Norte";"2021";"Royalties - FEP";"R$454.298,14";"1505437";"591"
"PA";"Ourilândia do Norte";"2022";"Cessão Onerosa - PBAM";"R$906.550,59";"1505437";"591"
"PA";"Ourilândia do Norte";"2022";"LC 176/2020 (ADO25)";"R$609.247,56";"1505437";"591"
"PA";"Ourilândia do Norte";"2022";"Royalties - CFEM";"R$53.221,44";"1505437";"591"
"PA";"Ourilândia do Norte";"2022";"Royalties - FEP";"R$706.192,73";"1505437";"591"
"PA";"Ourilândia do Norte";"2023";"AFM/AFE - AUX";"R$730.152,28";"1505437";"591"
"PA";"Ourilândia do Norte";"2023";"LC 176/2020 (ADO25)";"R$513.394,08";"1505437";"591"
"PA";"Ourilândia do Norte";"2023";"Royalties - CFEM";"R$746.672,34";"1505437";"591"
"PA";"Ourilândia do Norte";"2023";"Royalties - FEP";"R$632.938,00";"1505437";"591"
"PA";"Ourilândia do Norte";"2024";"LC 176/2020 (ADO25)";"R$532.277,64";"1505437";"591"
"PA";"Ourilândia do Norte";"2024";"Royalties - CFEM";"R$1.198.757,30";"1505437";"591"
"PA";"Ourilândia do Norte";"2024";"Royalties - FEP";"R$682.710,05";"1505437";"591"
"PA";"Ourilândia do Norte";"2025";"LC 176/2020 (ADO25)";"R$540.118,80";"1505437";"591"
"PA";"Ourilândia do Norte";"2025";"Royalties - CFEM";"R$1.861.200,17";"1505437";"591"
"PA";"Ourilândia do Norte";"2025";"Royalties - FEP";"R$718.379,98";"1505437";"591"
"PA";"Ourilândia do Norte";"2026";"LC 176/2020 (ADO25)";"R$223.926,01";"1505437";"591"
"PA";"Ourilândia do Norte";"2026";"Royalties - CFEM";"R$618.836,59";"1505437";"591"
"PA";"Ourilândia do Norte";"2026";"Royalties - FEP";"R$516.077,45";"1505437";"591"
"PA";"Pacajá";"2016";"FEX";"R$381.935,71";"1505486";"593"
"PA";"Pacajá";"2016";"Royalties - FEP";"R$177.928,90";"1505486";"593"
"PA";"Pacajá";"2017";"FEX";"R$180.602,88";"1505486";"593"
"PA";"Pacajá";"2017";"Royalties - FEP";"R$233.284,91";"1505486";"593"
"PA";"Pacajá";"2018";"Royalties - FEP";"R$356.489,84";"1505486";"593"
"PA";"Pacajá";"2019";"Cessão Onerosa - PBAM";"R$1.209.418,26";"1505486";"593"
"PA";"Pacajá";"2019";"Royalties - FEP";"R$356.379,37";"1505486";"593"
"PA";"Pacajá";"2020";"AFM/AFE - AUX";"R$1.815.245,69";"1505486";"593"
"PA";"Pacajá";"2020";"FEX";"R$0,00";"1505486";"593"
"PA";"Pacajá";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO I";"R$692.197,11";"1505486";"593"
"PA";"Pacajá";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO II";"R$4.120.855,00";"1505486";"593"
"PA";"Pacajá";"2020";"LC 176/2020 (ADO25)";"R$314.940,38";"1505486";"593"
"PA";"Pacajá";"2020";"Royalties - FEP";"R$353.038,99";"1505486";"593"
"PA";"Pacajá";"2021";"LC 176/2020 (ADO25)";"R$365.923,92";"1505486";"593"
"PA";"Pacajá";"2021";"Royalties - FEP";"R$567.872,64";"1505486";"593"
"PA";"Pacajá";"2022";"Cessão Onerosa - PBAM";"R$717.953,97";"1505486";"593"
"PA";"Pacajá";"2022";"LC 176/2020 (ADO25)";"R$346.325,28";"1505486";"593"
"PA";"Pacajá";"2022";"Royalties - CFEM";"R$1.007,14";"1505486";"593"
"PA";"Pacajá";"2022";"Royalties - FEP";"R$882.740,90";"1505486";"593"
"PA";"Pacajá";"2023";"AFM/AFE - AUX";"R$912.690,35";"1505486";"593"
"PA";"Pacajá";"2023";"LC 176/2020 (ADO25)";"R$224.781,36";"1505486";"593"
"PA";"Pacajá";"2023";"Royalties - CFEM";"R$1.857.638,81";"1505486";"593"
"PA";"Pacajá";"2023";"Royalties - FEP";"R$792.351,40";"1505486";"593"
"PA";"Pacajá";"2024";"LC 176/2020 (ADO25)";"R$232.669,08";"1505486";"593"
"PA";"Pacajá";"2024";"Royalties - CFEM";"R$235.527,57";"1505486";"593"
"PA";"Pacajá";"2024";"Royalties - FEP";"R$853.387,58";"1505486";"593"
"PA";"Pacajá";"2025";"LC 176/2020 (ADO25)";"R$247.519,08";"1505486";"593"
"PA";"Pacajá";"2025";"Royalties - CFEM";"R$124,95";"1505486";"593"
"PA";"Pacajá";"2025";"Royalties - FEP";"R$897.975,01";"1505486";"593"
"PA";"Pacajá";"2026";"LC 176/2020 (ADO25)";"R$148.870,26";"1505486";"593"
"PA";"Pacajá";"2026";"Royalties - CFEM";"R$62,57";"1505486";"593"
"PA";"Pacajá";"2026";"Royalties - FEP";"R$645.096,82";"1505486";"593"
"PA";"Palestina do Pará";"2016";"FEX";"R$116.878,03";"1505494";"379"
"PA";"Palestina do Pará";"2016";"Royalties - FEP";"R$53.378,68";"1505494";"379"
"PA";"Palestina do Pará";"2017";"FEX";"R$46.036,03";"1505494";"379"
"PA";"Palestina do Pará";"2017";"Royalties - FEP";"R$69.985,46";"1505494";"379"
"PA";"Palestina do Pará";"2018";"Royalties - FEP";"R$106.946,96";"1505494";"379"
"PA";"Palestina do Pará";"2019";"Cessão Onerosa - PBAM";"R$362.825,48";"1505494";"379"
"PA";"Palestina do Pará";"2019";"Royalties - FEP";"R$106.913,79";"1505494";"379"
"PA";"Palestina do Pará";"2020";"AFM/AFE - AUX";"R$544.573,68";"1505494";"379"
"PA";"Palestina do Pará";"2020";"FEX";"R$0,00";"1505494";"379"
"PA";"Palestina do Pará";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO I";"R$109.683,78";"1505494";"379"
"PA";"Palestina do Pará";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO II";"R$652.985,20";"1505494";"379"
"PA";"Palestina do Pará";"2020";"LC 176/2020 (ADO25)";"R$107.523,14";"1505494";"379"
"PA";"Palestina do Pará";"2020";"Royalties - CFEM";"R$8.427,29";"1505494";"379"
"PA";"Palestina do Pará";"2020";"Royalties - FEP";"R$105.911,71";"1505494";"379"
"PA";"Palestina do Pará";"2021";"LC 176/2020 (ADO25)";"R$129.428,76";"1505494";"379"
"PA";"Palestina do Pará";"2021";"Royalties - CFEM";"R$1.563,47";"1505494";"379"
"PA";"Palestina do Pará";"2021";"Royalties - FEP";"R$170.361,80";"1505494";"379"
"PA";"Palestina do Pará";"2022";"Cessão Onerosa - PBAM";"R$251.397,52";"1505494";"379"
"PA";"Palestina do Pará";"2022";"LC 176/2020 (ADO25)";"R$139.908,96";"1505494";"379"
"PA";"Palestina do Pará";"2022";"Royalties - CFEM";"R$10.394,64";"1505494";"379"
"PA";"Palestina do Pará";"2022";"Royalties - FEP";"R$264.822,29";"1505494";"379"
"PA";"Palestina do Pará";"2023";"AFM/AFE - AUX";"R$273.807,10";"1505494";"379"
"PA";"Palestina do Pará";"2023";"LC 176/2020 (ADO25)";"R$115.770,60";"1505494";"379"
"PA";"Palestina do Pará";"2023";"Royalties - CFEM";"R$81.697,71";"1505494";"379"
"PA";"Palestina do Pará";"2023";"Royalties - FEP";"R$239.120,14";"1505494";"379"
"PA";"Palestina do Pará";"2024";"LC 176/2020 (ADO25)";"R$131.461,68";"1505494";"379"
"PA";"Palestina do Pará";"2024";"Royalties - CFEM";"R$24.414,96";"1505494";"379"
"PA";"Palestina do Pará";"2024";"Royalties - FEP";"R$256.016,27";"1505494";"379"
"PA";"Palestina do Pará";"2025";"LC 176/2020 (ADO25)";"R$122.500,68";"1505494";"379"
"PA";"Palestina do Pará";"2025";"Royalties - CFEM";"R$4.348,84";"1505494";"379"
"PA";"Palestina do Pará";"2025";"Royalties - FEP";"R$269.392,48";"1505494";"379"
"PA";"Palestina do Pará";"2026";"LC 176/2020 (ADO25)";"R$74.417,07";"1505494";"379"
"PA";"Palestina do Pará";"2026";"Royalties - CFEM";"R$1.233,98";"1505494";"379"
"PA";"Palestina do Pará";"2026";"Royalties - FEP";"R$193.529,04";"1505494";"379"
"PA";"Paragominas";"2016";"FEX";"R$1.539.245,85";"1505502";"509"
"PA";"Paragominas";"2016";"Royalties - CFEM";"R$34.458.955,30";"1505502";"509"
"PA";"Paragominas";"2016";"Royalties - FEP";"R$284.686,24";"1505502";"509"
"PA";"Paragominas";"2017";"FEX";"R$733.035,20";"1505502";"509"
"PA";"Paragominas";"2017";"Royalties - CFEM";"R$20.860.570,35";"1505502";"509"
"PA";"Paragominas";"2017";"Royalties - FEP";"R$373.255,85";"1505502";"509"
"PA";"Paragominas";"2018";"Royalties - CFEM";"R$19.137.574,82";"1505502";"509"
"PA";"Paragominas";"2018";"Royalties - FEP";"R$570.383,75";"1505502";"509"
"PA";"Paragominas";"2019";"Cessão Onerosa - PBAM";"R$1.935.069,22";"1505502";"509"
